Textbook,Unit,audio_url,emotion label,corrected whisper_transcript
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---6616e6fe-1098-4956-b2d9-6fd476ae4ff3.wav,N/A, Aircraft detection technology approved by the Federal Aviation Administration has been on the market for a half dozen years. The systems are estimated to cost 1 million to 2 million to install with additional operating expenses each year.
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---3898148e-5dcd-4c74-97a0-d437230e5b6e.wav,N/A," Wind energy projects in the US largely concentrated in a high wind speed corridor stretching from North Dakota into West Texas have been slow to adopt the mitigation solutions. None of the more than 40 wind farms in Kansas, one of the top states for wind energy producing, use system that light up only when aircraft are near."
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---9bb75555-9620-461c-a45b-b6d1fdcc80b7.wav,N/A," ""When they are not forced to spend the money, why would they?"" he said."
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---0290482e-552a-42bf-abbf-3a3d3a88f8aa.wav,N/A, The new law comes as Federal Inflation Reduction Act funding is spurring investment in renewable energy projects.
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---e7d25828-7ad2-4cce-942c-f2106ae43721.wav,N/A, The Federal Aviation Administration requires that wind turbines be painted a light color and have red lights on top. Developers are required to ask the agency to approve the use of light mitigating technology for each project under the new laws. Residents in states that don't regulate the red lights have said the nighttime presence of the turbine has been more disruptive than they anticipated.
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---4e4f3f72-3615-4ae5-b2b2-aef9504f9536.wav,N/A," Yes, I have. I have told a lot of people about this."
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---510e331e-c5b9-4d39-a3f2-69e6506ad66c.wav,N/A, Some residents who live near wind farms say they light mitigation…the light mitigation laws are good first step but don't go far enough.
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---da6dd65f-6ad9-48e6-9a75-a966b54c56ac.wav,N/A," Since reporting on a rash of iPhone thefts that robs victims of their digital lives, we've heard from lots of readers with one big question. How do I protect my precious assets from photos in the cloud, to money in the bank?"
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---493f6848-2086-4f82-ad2f-622eb37c5075.wav,N/A," Thieves are watching people type in their phone's passcode, then snatching the device, not only making off with the hardware, but also gaining access to the precious Apple ID and other important online accounts."
ielts,expensive,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c5010521-415b-4f54-9e81-f38e27054d9c---089044f3-fbec-45b0-afd0-bf12f428988e.wav,N/A," Victims have lost thousands of dollars and many have been locked out of their Apple accounts permanently. That means no photos, videos, and notes, and even potential losing access to their AirPods or Apple Watches."
ielts,bike_trip,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/ef80c34b-ff3c-4fab-a35f-9b6522ef60fe---87a119b1-e43d-4ef6-889c-8e22d04527a7.wav,N/A," Yeah, I told that."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---685e855b-e2ba-4cd1-b4a4-3aaec10c30ed.wav,N/A," Yes, I like weekend very much."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---d0a42a5c-b31c-48dc-9eac-8b585c40fde2.wav,N/A, I usually watch movie and play basketball.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---98d460cb-da26-4fa2-8d4e-212a1748947d.wav,N/A, I go to have dinner with my friend last weekend.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---72bae277-c772-46e2-b26f-576e42edd936.wav,N/A, Sometimes I will make plans.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---a2dc725a-737f-4170-897d-9c25d43b1345.wav,N/A, I usually go to hang out with my friends and play some funny stuff.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---22880006-20fe-45d2-95b1-3d0518321095.wav,N/A, My parents will take me to…to go to the…the holiday.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---6e4e53be-a0b8-40b8-8210-81009173f709.wav,N/A," Yes, I think it's very important."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---23692110-a251-4160-a1aa-dd438e02e747.wav,N/A, I think it's their…it's my parent's birthday
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---8a231776-9235-4977-bd4e-3eca3ae13dba.wav,N/A, because they are the most important…people…person to me.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---62bbe035-7f35-49ff-b60e-28c635c22cae.wav,N/A, I dislike rock.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---cdad8fc2-7157-4183-95f1-713d3ff39743.wav,N/A," Yes, I often listen to classic music."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---1b7bf944-b3bc-43f0-8ad3-62e07441892a.wav,N/A, I think it's the popular music.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---40f21c35-8ef2-4f9e-aacf-ce427d2607bc.wav,N/A, I would like to see Jay Chou.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---20226398-f128-48df-bbf7-06eed0e55f3c.wav,N/A," Talk about an outdoor activity you did in a new place recently. You should say where and when you went there, what the activity was, where you asked for help in the activity, and explain why you attended the activity. Talk about a outdoor activity you did in a new place recently. You should say where and when you went there, what the activity was, where you ask for help in the activity, and explain why you attended activity."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---073af208-99d7-49ed-bc93-d65c5ece6ead.wav,N/A," Yes, I told my friend about this activity."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---495f51a3-4b39-4cb0-9c63-494056546760.wav,N/A, Like basketball and badminton is very popular in my country.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---dae7845f-5dd1-41c0-9452-af954c8201f6.wav,N/A, Because a lot of people play this activity.
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---00536b59-943a-4d00-9b3f-389b6c6816ae.wav,N/A," No, I don't think so. I don't think this has any relevance."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e679f44-4799-4cbf-93e2-fa46dffee753---92aa5a7c-382d-44b5-9e22-6956aba6df72.wav,N/A, It depends on the specific situation of that people.
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/7b497b94-a811-41f9-bc2a-d72d7f50cd5a---8755c595-97e1-448c-b782-9648d8626b1b.wav,N/A,"When asked by a user if he thought it…Mr. Musk has been the best possible leader for Twitter, Ms. Dorsey replied, “No. Nor do I think he acted right after realizing his timing was bad. Nor do I think the board should have forced the sale. It all went south,” wrote Mr. Dorsey, who has been a supporter of Blue ski. Blue ski was first announced in 2019 while Mr. Dorsey was the chief executive of Twitter. That year, Ms. Dorsey said Twitter was founding a small independent team for the project aiming at building a decentralized network for social media. Blue Sky formed its own company in 2021 with initial funding provided by Twitter and Mr. Dorsey as one of its board members, according to a blog post from Blue Sky CEO Jay Grabber."
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/7b497b94-a811-41f9-bc2a-d72d7f50cd5a---6128ba6f-46f2-4a5b-b189-14ed5edcca96.wav,N/A," No, I have never told other people about this person."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/dffda727-ea5a-46ee-85d0-19a2b6d5a6c1---f662bfcf-bfd2-424c-8644-96b0a2848aa1.wav,N/A," You should say when, where and when you went there. What the activity was. Where you asked for help in the activity."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/dffda727-ea5a-46ee-85d0-19a2b6d5a6c1---808ab308-8b3f-4146-a6c9-22b51d08329d.wav,N/A, No I have not.
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/ca23d739-ef21-4e9f-9736-b39f8eee4e22---bebb5fd1-5e97-4fa7-9e1f-25c29c69299f.wav,N/A,"Sure, when asked by a user if he thought Mr. Musk has been the best people possible leader for Twitter, Mr. Dorsey replied, “nor do I think he acted right after realizing his time was bad, nor do I think the border should have forced the sale, it all went south,” wrote Mr. Dorsey, who has been a supporter of …ski, who was first announced in 2019 while Mr. Dorsey was the chef executive of Twitter. That year, Mr. Dorsey said Twitter was founding a small independent team for the project aiming at building a decentralized network for social media. Blue Sky formed its own company in 2021 with the initial founding provided by Twitter and Dorsey as one of the…its board members, according to blog post from Blue Sky CEO…"
ielts,gift,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/dec5591a-baf6-4113-bce9-f34c615b5967---b9fa271e-fac5-4950-aef7-1ad23cbd73f9.wav,N/A, Of course I have.
ielts,famous_people,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/10893354-6eb4-4b1f-ad07-74489c37ca0d---be6127be-0a98-40c1-b633-b535c317521b.wav,N/A,"The seizure of First Republican, the rapid sale of the remains of the bank to JP Morgan, was thrashed out in nearly hours of Monday morning as investors and financiers descended on Beverly Hills for the Milken Institute Conference, one of the biggest gatherings of its kind. Although the failure of the … California Bank resulted in a sell-off in some lender’s share on Monday, it did not spark the same degree of market mayhem as the early collapse of Silicon Valley Bank and Signature Bank, prompting relative relief among the financial executives and Biden administration officers. However, several prominent investors used the opening day of the conference to predict aftershocks following the recent turmoil. They argued banks would be forced to comply with tougher rules that could crimp their ability to lend just as the US economy is starting to feel the full force of the Federal Reserve's aggressive interest rate rises. There is a little bit of a tendency to kind of breathe a sign of relief on morning like this. David Hunt, chief executive of 1.2 trillion, asset manager FGIM, told Milken attendees digesting the First Republican rescue, “Actually, we're just starting the implication for the US economy. First of all, we're gonna see a real ratcheting up of regulations in the banking system, particularly on many regional lenders,” said Hunt, adding that the impact of the new rules would be quite constraining. What that would do is further hinder the supply of credit that going into the economy. And I think that we're going to see now…"
ielts,famous_people,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/10893354-6eb4-4b1f-ad07-74489c37ca0d---4171a759-996d-43a2-9e5d-d7b8a267348a.wav,N/A," Yes I have, of course. I do. I always do."
ielts,entertainment,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/ceb40697-e993-47b2-82f9-51b206e4b201---a0d18e99-82f1-4eee-8993-87f981d28961.wav,N/A," Yes, we use social medias a lot."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---92dfc946-b254-4e19-be6f-f7664d7aa3d9.wav,N/A, My favorite food is Japanese food.
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---b46e879e-b1c8-486d-8de1-153293e52757.wav,N/A," Since I'm Asian, I prefer Asian. And Japanese food is very similar to Shanghai I...where I grew up. So I think it's an all familiarity and exotic."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---ea18a45b-2bf4-45fe-af28-a35a6094936b.wav,N/A," Yes, people...me they like...they all like Japanese food and in Shanghai these restaurants."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---fc69e19c-4cda-4a27-82aa-349b2e3e6fc6.wav,N/A," Yes, I ate snacks all the time when I was young."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---d4cac17a-1fa3-41ce-a550-1b95221dd439.wav,N/A, I've tried stop snacking for health concern.
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---3afa8529-cc1a-4da7-8e6f-da1f010975ce.wav,N/A," No, I don't. That's why I quit snacking."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---314f0079-0ace-4d70-87c8-488eee920007.wav,N/A," Yes, I love eating chocolate, especially dark…"
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/377546a2-463d-4b0e-b5ce-2f4b8f34465b---6e3fb32b-483c-45c5-b39c-3c4ca6f46524.wav,N/A, My favorite are dark...those that are at least 90% and above.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/38a171c8-d720-4c7a-86ac-f1505e1c4159---636fee3f-41e4-4f31-aac6-a2aa51de4d7c.wav,N/A, Describe a place in your country or part of your country that you would like to recommend to visitors.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/38a171c8-d720-4c7a-86ac-f1505e1c4159---0bd767ff-ed41-4d99-a8ae-c95fced92d92.wav,N/A," Yes, I have told other people about this, of course."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---0484fb42-dbeb-43e3-90af-0397f1947f22.wav,N/A, Yeah I'm from a distant place.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---e5e84057-bbbe-4aa3-bf31-caa6ae53b8e6.wav,N/A," Well, it's a mysterious and super captivating, attractive place."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---8e836f00-0ccc-46e6-b9f8-473bb79b6a0a.wav,N/A," This place is sometimes extremely cold, sometimes outrageously hot. But overall, it's mild and very suitable for people to live."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---2ff812ef-077d-424c-9d1a-cb634481854f.wav,N/A," Well, there are a lot of tourist guides because there are swarms of tourists coming in every single day, every single weekend. And people are extremely captivated by the obscene view of the city. Of the…it's not a city. You just guess what it is."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---9b70a8cb-4048-433e-966e-31f9e9fa25db.wav,N/A, It's an extremely attractive place to live.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---8123e31c-f306-4def-8ade-7e0a7c2c410b.wav,N/A,...could you repeat your question?
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---afc23d7f-d44e-4268-b271-c63978dee0e1.wav,N/A, Who do I live with? I just live with myself.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---0d45e1b1-a750-441c-a843-c3250b7d5bf2.wav,N/A, I've lived there since the God has created Earth and the whole universe.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---d43ff053-c43e-4637-9678-5fb6aef3f27b.wav,N/A, Would I change anything about the place? I don't think so. I think it's perfect.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---40e69fdf-5b98-4618-b70b-c2ab0f5ce1d0.wav,N/A,Cause I love it.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---dc3bcb4e-1264-4ae8-8230-c657b1b49267.wav,N/A, A typical week...workday for me is all about exciting things to learn.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---a849f48c-4c4f-46d0-b289-705fddef7eca.wav,N/A," Well, depends. But generally, morning is probably better."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---50e3c966-2431-439a-93c4-6b8d42868dbd.wav,N/A, I would like to have a more efficient daily routine.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---770191f0-4557-4788-9b59-f047a5cee623.wav,N/A," My work time and leisure time, of course there is huge difference. When I work, I sit in front of the computer on a desk and become extremely focused when I have a leisure time and I just have fun and talk with friends and everything. So charming."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---dc3939f9-15b8-4c41-9f98-14b9d3e3b93e.wav,N/A," I mean the place has a lot of tennis court, has a lot of beautiful people, has all kinds of languages, all the most advanced technologies and people share their wealth, share their food and everything is perfect and no disease. That's really beautiful."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---bddd998a-ca99-45aa-a53e-d98cff45cbc0.wav,N/A, I'm not tell other people about place because I want keep it secret
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---42c3c102-e791-474e-b7cf-93702621de01.wav,N/A," Yeah, it is of course appropriate."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---e174ae56-7dba-4717-a585-73a5722438a1.wav,N/A," Yeah, I mean there's a diversity of them and you look at all of them and see who you trust more, who you don't trust and make your own decisions."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---9f48089b-18c6-4220-bebb-acdb49533684.wav,N/A," I mean the cost, the distance, the...whether the place itself attracts people. That's most the reasons."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---ebb01b3a-ef4b-46c8-bde6-9abbdd508fa6.wav,N/A," Yeah, of course, why not."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---2afdee3c-f436-43be-9162-5b9da17e31fd.wav,N/A," Parents are most...mostly responsible, I believe, because they spend the most of their time with child, but also the school's teachers should bear a...the share…share of the responsibility as well."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---f2a0f4fb-dcf0-44f9-afc4-17fefc06a9a5.wav,N/A," Well, I mean, they have the money, they have the time, and they really want to go the place and sometimes they can brag about it."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---619e9952-7850-4877-94b4-f0cd52a754ca.wav,N/A, Well actually I didn't fully understand your question.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/bbdcb168-ff30-478a-8351-a480014e3ca6---f8e526b1-5fc4-45f3-b04d-550b81dd2899.wav,N/A, Of course…
ielts,hobby,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/164d2eb7-9bb9-4807-99be-78abcad29293---a80ed6e2-dfa9-4570-9ab2-ea82297dc1d4.wav,N/A," Yes, I have tell my friend about this activity."
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/741a68c8-945b-481c-aa10-a68a0de9b3d2---88d64207-b13f-41d2-b9c8-6d83103c0d63.wav,N/A," Describe something you would like to learn in the future. You should say what it is, how you would like to learn it, where you would like to learn it, why you would like to learn it, and explain whether it is difficult to learn it."
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/741a68c8-945b-481c-aa10-a68a0de9b3d2---57316f24-f69d-46be-a56c-0fc5080c687e.wav,N/A," Yes, I have told my friend about this skill."
ielts,study,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/d4df3b04-6c7e-48b4-8cdb-c17b09115d9c---e23095d1-fc1a-4bf8-8eba-333b5ed8c2ef.wav,N/A," Yes, I have told my friend about this person."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/25a73db7-5cae-4ae8-98dd-2c1075534326---00c3422f-2b44-45e8-a044-cb58eb4d9087.wav,N/A," Talk about a meal you have had that you really enjoyed. You should say what the meal was, who prepared the meal, where you ate the meal, and explain why this meal was so enjoyable for you."
ielts,meals,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/25a73db7-5cae-4ae8-98dd-2c1075534326---f132a4bb-e498-4f1f-89c5-f0df73bc161d.wav,N/A, I have told my friend about this meal.
ielts,teamwork,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/61ead483-53b5-4cd8-88c8-f25953f53c10---22d5f384-e84c-4131-bf5b-2f67ea21696a.wav,N/A," Describe something you did with someone or a group of people. You should say what it was, who you did it with. How long it took you to do this? Explain why you did it together."
ielts,teamwork,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/61ead483-53b5-4cd8-88c8-f25953f53c10---3f19f4d5-fafb-41f9-a873-ca30ad1bf7b0.wav,N/A," Yes, I have told my friend about it."
ielts,teamwork,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/cd257a86-177d-475e-add4-3aa0c966138c---d10ba072-036d-4094-a513-ec689c190f4f.wav,N/A, Yes.
ielts,social_media,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/afd3ac86-301b-4995-b4ae-122bd15ca66c---10df1652-17b6-4c71-b793-4310f4c9451f.wav,N/A," Describe a piece of good news that you heard about someone you know well. You should say what the good news is, when you heard it, and how you knew it, and explain how you felt about it. Alright, remember you have one to two minutes for this. I will tell you when the time is up. Can you start speaking now please? I'd like you to describe a piece of good news that you heard about someone you know well. You would say it was, and when you heard it, how you knew it, and explain how you felt about it. You have one minute preparation start from now."
ielts,social_media,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/afd3ac86-301b-4995-b4ae-122bd15ca66c---3644670e-ff06-4572-900b-62706f3ae7e3.wav,N/A," Yes, I shared it with my friend."
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/4be76137-4e91-4de9-a96e-df106dc4a95d---42840ad4-8677-4c44-ac65-363b5acf9c03.wav,N/A,"First Republic rescue fails to arrest a slide in U.S. regional bank shares. The rescue of First Republic this week has failed to arrest a sell-off in regional bank shares, which plunged on Tuesday afternoon as investors digested JPMorgan's takeover of the troubled California lender. Trading in PacWest, seen as one of the weakest of the mid-sized regional banks, was briefed out for volatility and was down 28% for late afternoon in New York. The fall put PacWest on course for the worst day that it could find since March 10, when Silicon Valley Bank collapsed, keep pressure on the entire sector. Western Alliance was down more than 15%. Both banks have drawn scrutiny because of their similarities of to SVB and First Republic, which were taken over by the Federal Deposit Insurance Corporation after they suffered huge deposit outflows and large paper losses on long-dated assets. JPMorgan bought First Republic's deposit and most of its asset on Monday. The shareholders were entirely wiped out. “They are going from weakest bank to the weakest bank. And it's not just the short sellers, but it's their customers as well as…as we're asking if their deposits are safe,” said Chris Welding, chair of Welding Global Advisors. The market is focusing on the weakest things and looking for banks that are vulnerable. The KBW index of regional banks stocks slide more than 5%. Utah-based Zion Bancorp was the biggest falter on the SP500 index, dropping 12%."
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---666769b3-72e7-4b02-ab43-337a9bab5fa9.wav,N/A," Yes, mom with laundry and dish washing."
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---d43d0d9f-a90b-4823-ba85-607e57b30485.wav,N/A, I was in kindergarten.
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---fed40427-307d-4418-bc8a-d8b332ebac26.wav,N/A," Yes, I cook a lot."
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---3e81ac93-3ebf-49cf-94eb-7e5b0f29e179.wav,N/A," Yes, I...to improve my cooking skills."
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---50e73162-8052-43eb-a1fa-831e9a2cc187.wav,N/A, I...on my own.
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---9225cfc6-3ce8-4ba4-94be-8cac32837b72.wav,N/A," Yes, I…"
ielts,skills,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/c6f6c36e-3933-4c8d-8f59-c3515caca9dd---2cd880c6-550d-451c-9d09-f659bc68f996.wav,N/A," more serious stuff. Yes, I think as I grow older, I will tend to write...stuff."
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e85c248-8e8f-4ef5-a528-edca0c789164---4979f0f5-aa01-4b9d-a672-7c76d9280848.wav,N/A, I find...hard sometimes.
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e85c248-8e8f-4ef5-a528-edca0c789164---76560d67-4db4-4230-a19f-dc2a85411181.wav,N/A, Some meeting places are better than others because they're unique.
ielts,childhood,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/3e85c248-8e8f-4ef5-a528-edca0c789164---1e3d88b4-bf95-4749-8138-f138b36d779a.wav,N/A," It really depends. Depends on how the family is. If the family is a mess, then the child is not definitively happy. But usually, yeah, child would just have to indulge."
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/763ecb9e-edbf-4b36-a1bc-650274e15043---6e6f0b35-0788-44ce-a86f-83d02a173160.wav,N/A, It's a beautiful place.
ielts,home,https://spoken-edubot-audio-storage.s3.us-east-2.amazonaws.com/763ecb9e-edbf-4b36-a1bc-650274e15043---bceccb44-e32e-4d47-86b1-e4470bf39104.wav,N/A, Let's say quite interesting place.
